date,Spice Name,daily_volume_kg,daily_shipment_count,daily_fob_total,daily_buyer_count,daily_exporter_count,price_per_kg_inr_mean,price_per_kg_inr_median,price_per_kg_inr_min,price_per_kg_inr_max,price_per_kg_inr_vwap,rolling7_volume_kg,rolling14_volume_kg,rolling7_avg_price,lag1_price,lag7_price,rolling7_price_std,price_momentum_1d,price_momentum_7d,volume_shock,day_of_week,month,week_of_year
2025-05-21,Fennel,2410.0,4.0,632698.86,1.0,2.0,316.74615140000003,316.74512500000003,234.57005,398.9243056,262.53064730954355,39544.4,137880.9,193.36894090333348,268.94107660060314,80.4908427044044,103.16077522925417,-0.02383581330188378,2.2616213036017583,0.36566492347841917,2,5,21
2025-05-22,Fennel,9724.0,17.0,3661570.29,4.0,6.0,402.7164067823529,435.2177083,263.0564967,445.9471703,376.5498035867853,43007.0,125854.9,221.52888303888244,262.53064730954355,207.5901507734916,127.91076524383813,0.4343079844038342,0.8139097745424884,1.3566163647778269,3,5,21
2025-05-23,Fennel,575.0,3.0,246982.94,3.0,3.0,429.09476666666666,284.5914667,251.0001333,751.6927,429.5355478130434,40114.0,110429.9,244.9458755289264,376.5498035867853,289.0335928727797,153.11797598150275,0.1407137747027034,0.4861094295087931,0.08600488607468713,4,5,21
2025-05-24,Fennel,18236.4,12.0,2837925.07,7.0,9.0,295.4605193595893,384.14000375,23.31810128173828,537.3095,155.61871147630015,45342.600000000006,120666.3,256.2464293655933,429.5355478130434,87.81538845629852,141.24355561318282,-0.637704696925262,0.7721120889164439,2.41314790064972,5,5,21
2025-05-25,Fennel,4860.0,1.0,728999.96,1.0,1.0,149.9999918,149.9999918,149.9999918,149.9999918,149.9999918,50202.600000000006,125526.3,241.06836685622284,155.61871147630015,,135.0459183857367,-0.03610568178464735,,0.6776541454028276,6,5,21
2025-05-26,Fennel,463.2,3.0,156046.72,2.0,3.0,334.8744352055556,357.42461541666665,254.9461277,392.2525625,336.8884283299655,39584.600000000006,121747.9,282.86631527374874,149.9999918,44.3027894072844,106.19142519094231,1.2459229783102264,6.604226118425249,0.08191064201735017,0,5,22
2025-05-27,Fennel,2877.0,17.0,846291.1,6.0,8.0,324.94479053333333,324.57104,135.7470136,484.6066667,294.1574904480014,39145.600000000006,110028.0,286.46866010909133,336.8884283299655,268.94107660060314,106.06794430224394,-0.12684002859282328,0.09376185358567013,0.5144639499713888,1,5,22
2025-05-28,Fennel,3730.0,6.0,724840.92,4.0,4.0,634.7647600111111,688.4177083333333,168.3876434,1023.055,194.32732438927616,40465.600000000006,80010.0,276.72532826333884,294.1574904480014,262.53064730954355,111.620579445331,-0.33937659009357213,-0.2597918514246853,0.6452394132300027,2,5,22
2025-05-29,Fennel,6216.0,10.0,1355894.45,7.0,7.0,297.29451457,290.01186335,157.0445367,524.8479166999999,218.12973778993566,36957.6,79964.6,254.09389029236033,194.32732438927616,376.5498035867853,103.79319662286343,0.12248618909082776,-0.42071477474649055,1.1773491785180856,3,5,22
2025-05-30,Fennel,4013.0,5.0,1274172.4400000002,3.0,3.0,265.40480734000005,314.02,69.532,319.0639767,317.5111986294543,40395.6,80509.6,238.09041183756185,218.12973778993566,429.5355478130434,77.55360139466909,0.455607116418145,-0.26080344165681957,0.6953975185416233,4,5,22
2025-05-31,Fennel,7269.8,10.0,1659730.19,5.0,6.0,256.44929017,231.86297580000002,149.9999,525.3104167,228.3047938101681,29429.0,74771.6,248.47413788525728,317.5111986294543,155.61871147630015,69.07338021862996,-0.2809551449030714,0.46707803736659015,1.7291990893336506,5,5,22
2025-06-01,Fennel,,,,,,,,,,,24569.0,74771.6,264.88649556613353,228.3047938101681,149.9999918,58.84461024405528,,,,6,6,22
2025-06-02,Fennel,762.0,3.0,62334.53,2.0,2.0,153.31615555666667,81.36146667,69.532,309.055,81.80384514763779,24867.8,64452.4,222.37239836907892,,336.8884283299655,83.43108362417914,,-0.7571782279576698,0.1838522104890662,0,6,23
2025-06-03,Fennel,503.8,7.0,137754.66,5.0,5.0,347.1009806877551,342.3441667,171.1736607142857,744.6,273.4312425450576,22494.6,61640.200000000004,218.91802371858827,81.80384514763779,294.1574904480014,80.23221107756613,2.3425231057485734,-0.07045969786925277,0.13437891760689233,1,6,23
2025-06-04,Fennel,5243.4,3.0,1334361.6099999999,3.0,3.0,315.04967923333334,253.8909483,216.6421006,474.6159888,254.48403900158675,24008.0,64473.6,228.94414282064005,273.4312425450576,194.32732438927616,80.30334866752489,-0.0692942158588502,0.30956384955830907,1.310413195601466,2,6,23
2025-06-05,Fennel,5145.0,6.0,1202641.01,4.0,4.0,343.82053295,363.31770835,216.2815977,490.72625,233.74946743080662,22937.0,59894.6,231.54743109411854,254.48403900158675,218.12973778993566,80.13565519233286,-0.08147690382519768,0.07160752036438578,1.3458604002267078,3,6,23
2025-06-06,Fennel,930.0,10.0,255681.67,4.0,4.0,343.60131791,267.04433125,150.9996,747.675,274.92652687849466,19854.0,60249.6,224.44998580229193,233.74946743080662,317.5111986294543,72.52358293644943,0.176158944447123,-0.13412021980571887,0.2810516772438803,4,6,23
2025-06-07,Fennel,10.0,1.0,1688.19,1.0,1.0,168.81900000000002,168.81900000000002,168.81900000000002,168.81900000000002,168.81900000000002,12594.2,42023.2,214.5356868339306,274.92652687849466,228.3047938101681,75.87955917380276,-0.3859486681159343,-0.2605542915565303,0.0047640977592860205,5,6,23
2025-06-08,Fennel,,,,,,,,,,,12594.2,37163.2,214.5356868339306,168.81900000000002,,75.87955917380276,,,,6,6,23
2025-06-09,Fennel,746.24,7.0,196784.32,5.0,6.0,235.43296994285714,249.9997333,142.6618889,348.7174167,263.7011149320111,12578.44,37446.240000000005,244.85189846465946,,81.80384514763779,40.183575995301496,,2.223578481623805,0.35596147057981753,0,6,24
2025-06-10,Fennel,2684.0,3.0,343906.47,3.0,3.0,169.1248653,122.3501459,64.58325,320.4412,128.13206781449327,14758.64,37253.240000000005,220.6353693428987,263.7011149320111,273.4312425450576,58.92655965107407,-0.5141011525585357,-0.531391999605243,1.091157450822027,1,6,24
2025-06-11,Fennel,3025.0,9.0,1022637.41,4.0,4.0,439.45890222222226,470.172575,150.00005,580.0366,338.0619537190083,12540.239999999998,36548.240000000005,234.5650217958023,128.13206781449327,254.48403900158675,75.94834578499058,1.638386779244418,0.32842104772197667,1.4473407207517563,2,6,24
2025-06-12,Fennel,17996.0,6.0,3733382.4499999997,4.0,5.0,290.4558637,270.162875,155.98925,440.6653125,207.4562374641031,25391.239999999998,48328.24,230.18281680135172,338.0619537190083,233.74946743080662,76.75904490380591,-0.3863366309580716,-0.11248466255644707,4.252490228913594,3,6,24
2025-06-13,Fennel,10.0,1.0,1688.19,1.0,1.0,168.81900000000002,168.81900000000002,168.81900000000002,168.81900000000002,168.81900000000002,24471.239999999998,44325.24,212.4982289882693,207.4562374641031,274.92652687849466,76.6117555169872,-0.1862428333628129,-0.3859486681159343,0.0024518577726343254,4,6,24
2025-06-14,Fennel,,,,,,,,,,,24461.239999999998,37055.44,221.23407478592313,168.81900000000002,168.81900000000002,82.24560073791413,,,,5,6,24
2025-06-15,Fennel,,,,,,,,,,,24461.239999999998,37055.44,221.23407478592313,,,82.24560073791413,,,,6,6,24
2025-06-16,Fennel,100.0,2.0,42604.22,1.0,1.0,433.91729165000004,433.91729165000004,394.5418333,473.29275,426.04219998,23814.999999999996,36393.44,253.70229179552092,,263.7011149320111,124.42803987726518,,0.6156253267637668,0.020995171110644556,0,6,25
2025-06-17,Fennel,800.0,2.0,131351.21,2.0,2.0,263.51210000000003,263.51210000000003,150.0,377.0242,164.1890125,21931.0,36689.64,260.9136807326223,426.04219998,128.13206781449327,116.09702170854227,-0.6146179591887667,0.2814045328427006,0.18239022388399984,1,6,25
2025-06-18,Fennel,9648.96,8.0,2719869.38,5.0,5.0,358.564483275,351.12348,114.08175,545.3805667,281.8821282272908,28554.96,41095.2,249.67771563427877,164.1890125,338.0619537190083,109.28249974890042,0.7168148095615767,-0.1661820411131305,1.6895418519234484,2,6,25
2025-06-19,Fennel,2798.96,8.0,785645.51,4.0,5.0,290.4991888,299.35267675,114.08175,465.9034167,280.6919391261397,13357.919999999998,38749.159999999996,264.3248559666861,281.8821282272908,207.4562374641031,107.09481108557038,-0.004222293582910153,0.3530175932873978,1.0476780816174973,3,6,25
2025-06-20,Fennel,2383.8,6.0,419067.63,5.0,5.0,254.17546703333332,226.4825,150.0,458.56,175.7981500216293,15731.72,40202.96,265.72068597101196,280.6919391261397,168.81900000000002,105.57350718855123,-0.3736971907033366,0.041341022169479213,0.7576412496535662,4,6,25
2025-06-21,Fennel,270.0,1.0,91568.37,1.0,1.0,339.1421111,339.1421111,339.1421111,339.1421111,339.1421111,16001.72,40462.96,277.9575901591766,175.7981500216293,,99.07100120991412,0.9291563139786949,,0.10123911679494454,5,6,25
2025-06-22,Fennel,,,,,,,,,,,16001.72,40462.96,277.9575901591766,339.1421111,,99.07100120991412,,,,6,6,25
2025-06-23,Fennel,640.8,5.0,175421.44,3.0,3.0,360.91341206,401.11725,131.5217667,479.0101667,273.75380774950065,16542.52,40357.52,252.5761914540934,,426.04219998,68.26220641479138,,-0.3574490795457548,0.23241924446819467,0,6,26
2025-06-24,Fennel,1536.2,4.0,638532.7899999999,3.0,3.0,407.3466361,393.56597645,360.9434804,481.3111111,415.65732974158306,17278.72,39209.72,294.4875776610239,273.75380774950065,164.1890125,79.42596882889066,0.5183618199091196,1.5315782305565855,0.5334422920216312,1,6,26
2025-06-25,Fennel,557.8,6.0,157777.49,5.0,5.0,320.6972453833334,330.0138875,141.7661667,533.0625,282.8567407689136,8187.56,36742.52,294.65001308462774,415.65732974158306,281.8821282272908,79.3960242352512,-0.3194953618530737,0.003457518033342266,0.4087664701083106,2,6,26
2025-06-26,Fennel,7918.0,7.0,1298703.99,6.0,6.0,234.43869278571427,176.3474432,104.6018717,481.3202778,164.01919550736298,13306.6,26664.52,275.2045558148316,282.8567407689136,280.6919391261397,96.04110697353306,-0.42013333300279276,-0.4156611835096031,3.5702583680278956,3,6,26
2025-06-27,Fennel,5536.0,2.0,633564.24,1.0,2.0,131.84601085,131.84601085,104.6018717,159.09015,114.4444075200867,16458.8,32190.52,264.9789320645745,164.01919550736298,175.7981500216293,110.86413543075389,-0.30224991552925173,-0.3490010702273827,2.0181301188422,4,6,26
2025-06-28,Fennel,1598.8,6.0,501410.97000000003,5.0,5.0,324.36484679999995,321.33690479999996,231.8545139,410.8000714,313.6170690716287,17787.6,33789.32,260.7247583931793,114.4444075200867,339.1421111,107.8991991714125,1.7403442061298122,-0.07526355823398456,0.5392970383862916,5,6,26
2025-06-29,Fennel,,,,,,,,,,,17787.6,33789.32,260.7247583931793,313.6170690716287,,107.8991991714125,,,,6,6,26
2025-06-30,Fennel,4490.0,9.0,1087423.07,3.0,3.0,369.7100947777778,387.9335,216.30978,461.39925,242.18776614699334,21636.8,38179.32,255.46375145942804,,273.75380774950065,107.90642307094099,,-0.11530813712513521,1.2451009391407233,0,6,27
2025-05-01,Fenugreek,137536.766975,12.0,7908975.069999999,7.0,9.0,124.66865859045089,83.21294,55.284739329999994,361.2461111,57.504442222785634,137536.766975,137536.766975,57.504442222785634,,,,,,1.0,3,5,18
2025-05-02,Fenugreek,184110.0,18.0,10984001.82,12.0,12.0,84.00393391833333,70.377382775,54.62257895,141.8831439,59.65999576389333,321646.76697500004,321646.76697500004,58.58221899333948,57.504442222785634,,1.5242065261279254,0.037484991729101136,,1.1447962106475016,4,5,18
2025-05-03,Fenugreek,136024.0,18.0,8431969.35,13.0,12.0,87.39270782351852,70.9376,55.862016190000006,239.7728333,61.98883542537831,457670.76697500004,457670.76697500004,59.717757804019094,59.65999576389333,,2.242754542705123,0.03903519656121768,,0.8916278457048376,5,5,18
2025-05-04,Fenugreek,139715.0,9.0,8792568.45,6.0,7.0,97.70114980111111,73.57821000000001,58.27575,159.10535000000002,62.93217228004008,597385.766975,597385.766975,60.52136142302434,61.98883542537831,,2.436475678474196,0.015217850895059115,,0.9355093992779839,6,5,18
2025-05-05,Fenugreek,174669.0,25.0,10480692.790000001,13.0,19.0,95.07088002853334,75.75253333,54.34559733,182.5596667,60.00316478578626,772054.766975,772054.766975,60.41772209557672,62.93217228004008,,2.1227378193776523,-0.0465422912976865,,1.1311956578182487,0,5,19
2025-05-06,Fenugreek,137209.4,24.0,10822553.92,13.0,19.0,124.78831894833333,79.72217177,45.23615462,414.779185,78.87618428145917,909264.166975,909264.166975,63.494132459890466,60.00316478578626,,7.7711400101783665,0.3145337343963499,,0.9054094837354735,1,5,19
2025-05-07,Fenugreek,64035.74074,14.0,3797887.33,9.0,11.0,117.87541690693824,97.24531285,45.23201606,369.6842009,59.308868547871974,973299.907715,973299.907715,62.896237615316394,78.87618428145917,,7.2682777830107,-0.24807634790957733,,0.4605468279888668,2,5,19
2025-05-08,Fenugreek,232102.8,20.0,13906719.219999999,13.0,17.0,80.05794783528759,58.26789268,8.579213458251951,252.2880025,59.916206183403,1067865.94074,1205402.707715,63.24077532397602,59.308868547871974,57.504442222785634,7.023120836891751,0.010240249905303811,0.041940480898390975,1.5214640134267383,3,5,19
2025-05-09,Fenugreek,378666.8,15.0,24887687.54,13.0,14.0,81.96155186066667,60.181313849999995,54.5374375,231.4206247,65.72450380965367,1262422.7407399998,1584069.5077149998,64.1071336162275,59.916206183403,59.65999576389333,6.880385718793787,0.09694034379398997,0.10165116453847656,2.0996671831547067,4,5,19
2025-05-10,Fenugreek,232313.8,14.0,14309090.5,10.0,9.0,89.06658903288096,60.00188649500001,8.426946667,173.6988399,61.5938032978511,1358712.5407399999,1816383.307715,64.05070045515218,65.72450380965367,61.98883542537831,6.902241121410269,-0.06284871352951693,-0.006372633472082945,1.1968658205762341,5,5,19
2025-05-11,Fenugreek,35772.4,7.0,2144332.15,4.0,4.0,77.52827017,64.53816,54.97222222,126.2381944,59.943759712204375,1254769.94074,1852155.707715,63.6237843740328,61.5938032978511,62.93217228004008,7.073255386711482,-0.026789116717919836,-0.047486245263196225,0.1995639135667553,6,5,19
2025-05-12,Fenugreek,180001.2,23.0,11280823.13,12.0,14.0,109.03042115521738,65.7873125,54.97222222,357.6543056,62.670821803388755,1260102.14074,2032156.907715,64.00487823369029,59.943759712204375,60.00316478578626,6.9157823652742705,0.04549367781195679,0.0444586052606748,0.9999256086177706,0,5,20
2025-05-13,Fenugreek,119737.0,29.0,9331965.379999999,15.0,19.0,156.03301010666667,132.875,34.455200000000005,456.98255233333333,77.93719050738711,1242629.74074,2151893.9077149997,63.87073626596571,62.670821803388755,78.87618428145917,6.58022159702711,0.24359611482185595,-0.011904655158284316,0.674504216759585,1,5,20
2025-05-14,Fenugreek,571495.8,18.0,36263301.01,15.0,15.0,112.6524384775926,94.93843870500001,54.92175,459.4422221666667,63.45331148618058,1750089.8,2723389.707715,64.46279954286695,77.93719050738711,59.308868547871974,6.280999542247765,-0.18584040465037943,0.06987897492873874,2.2858659024239785,2,5,20
2025-05-15,Fenugreek,310956.7,34.0,18604680.82,11.0,20.0,90.96100274058824,60.0,47.57254133,343.8992593,59.83045491610108,1828943.7,2896809.64074,64.45054936182382,63.45331148618058,59.916206183403,6.291419905905657,-0.057094838476137166,-0.0014311865313940686,1.1901388216597373,3,5,20
2025-05-16,Fenugreek,153234.9,14.0,9616406.65,11.0,14.0,84.20553161380953,75.24185833499999,2.31507,186.3788,62.755982156499535,1603511.8,2865934.54074,64.02647483994465,59.83045491610108,65.72450380965367,6.291283788862459,0.04889695798738036,-0.045166132585060526,0.6689344599771576,4,5,20
2025-05-17,Fenugreek,170664.5,23.0,10561411.41,13.0,13.0,121.77510481782609,86.82107843,55.02339216,382.8443956,61.88405561905141,1541862.5000000002,2900575.04074,64.06793945725897,62.755982156499535,61.5938032978511,6.2735097082486355,-0.013893919073304173,0.004712362375103307,0.7748106591865357,5,5,20
2025-05-18,Fenugreek,1296.0,3.0,90720.0,1.0,1.0,70.0,70.0,70.0,70.0,70.0,1507386.1,2762156.04074,65.50454521265836,61.88405561905141,59.943759712204375,6.3229103978447485,0.13114758397395732,0.1677612538165203,0.00601836516868505,6,5,20
2025-05-19,Fenugreek,164743.0,27.0,12178511.91,16.0,22.0,114.93734619938272,116.7682675,48.66811847,250.922,73.92430579816647,1492127.9000000001,2752230.04074,67.11218578334089,70.0,62.670821803388755,6.887742711035573,0.05606151140237814,0.17956496613499362,0.7728566699945761,0,5,21
2025-05-20,Fenugreek,108114.8,28.0,7856223.64,11.0,18.0,160.01563226160715,131.688847,55.257777499999996,393.856,72.66557067019556,1480505.7,2723135.44074,66.35909723517067,73.92430579816647,77.93719050738711,5.691153336784626,-0.017027351347844943,-0.06763933627671492,0.5111791194049439,1,5,21
2025-05-21,Fenugreek,242307.0,26.0,16503125.41,14.0,19.0,95.31117919551282,75.82832249999998,54.79117267,227.39665,68.10833120935095,1151316.9,2901406.6999999997,67.02410005276643,72.66557067019556,63.45331148618058,5.565608461229993,-0.06271525041106996,0.07336133629817221,1.473225138969123,2,5,21
2025-05-22,Fenugreek,300943.6,20.0,17625761.580000002,8.0,11.0,97.396652356,73.014649125,55.67069833,339.3947368,58.568321708033906,1141303.8,2970247.5,66.84379530875684,68.10833120935095,59.83045491610108,5.85064204055534,-0.1400711092449619,-0.021095163154567942,1.845788299311717,3,5,21
2025-05-23,Fenugreek,88596.0,22.0,6207948.56,12.0,14.0,96.10588653181817,74.154449,58.86650014,186.33964,70.07030294746716,1076664.9,2680176.7,67.88869827889506,58.568321708033906,62.755982156499535,5.648561076004869,0.19638570653895826,0.11655176988111382,0.576012090669994,4,5,21
2025-05-24,Fenugreek,274652.8,33.0,19816605.79,16.0,21.0,101.04221516463132,70.43123,8.59720866088867,317.62491612499997,72.15147920924018,1180653.2,2722515.6999999997,69.35547307749346,70.07030294746716,61.88405561905141,5.139601524684247,0.02970125965251369,0.16591387696684623,1.6283948580328245,5,5,21
2025-05-25,Fenugreek,20000.0,1.0,1179212.1,1.0,1.0,58.960605,58.960605,58.960605,58.960605,58.96060500000001,1199357.2,2706743.3,67.77841664892203,72.15147920924018,70.0,6.438441083802652,-0.18282195117561584,-0.15770564285714272,0.11672919460524354,6,5,21
2025-05-26,Fenugreek,250254.6,24.0,18580622.61,9.0,15.0,121.68002944749999,117.72127359999999,37.881,352.5188889,74.2468774222274,1284868.8,2776996.7,67.82449830950216,58.96060500000001,73.92430579816647,6.490702430431858,0.25926247571963335,0.004363539441839759,1.3633938344522023,0,5,22
2025-05-27,Fenugreek,93857.0,34.0,6653286.75,14.0,18.0,132.66694142235295,115.34691874999999,8.27394,394.4378571,70.8874857514096,1270611.0,2751116.7,67.57048617824702,74.2468774222274,72.66557067019556,6.301713570801249,-0.04524623509368075,-0.02446942757603998,0.5170732820666593,1,5,22
2025-05-28,Fenugreek,103628.999716768,17.0,7927362.22,11.0,13.0,111.76896136275025,86.17802162,8.27394,221.482198,76.49752715238591,1131932.999716768,2283249.899716768,68.76894274153774,70.8874857514096,68.10833120935095,7.1602870043541005,0.07914008151805207,0.12317429885704145,0.6408532997967955,2,5,22
2025-05-29,Fenugreek,159028.8232,25.0,11428172.46,9.0,17.0,128.24212387781495,106.03732,46.50540667,381.1508306,71.86227144284231,990018.2229167679,2131322.022916768,70.66807841793893,76.49752715238591,58.568321708033906,5.595939877444309,-0.06059353657680988,0.22698191355182473,1.1244255273608112,3,5,22
2025-05-30,Fenugreek,186315.0,23.0,16256814.82,13.0,18.0,112.86922241130435,78.55458335,56.22315417,230.17093,87.2544605644983,1087737.222916768,2164402.122916768,73.12295807751481,71.86227144284231,70.07030294746716,8.371110608012122,0.21419012804095128,0.24524166293264615,1.1990074188164432,4,5,22
2025-05-31,Fenugreek,77534.6,18.0,5898115.49,12.0,16.0,130.61318509123456,127.88243334999999,52.116612419999996,271.0381944,76.07075409010119,890619.022916768,2071272.222916768,73.68285448906639,87.2544605644983,72.15147920924018,8.426192290195258,-0.12817346416496544,0.05432009050701603,0.6093988406204541,5,5,22
2025-06-01,Fenugreek,8890.0,2.0,525490.22,2.0,2.0,56.045114365,56.045114365,52.090230000000005,59.99999873,59.11026096509562,879509.022916768,2078866.222916768,73.70423391265147,76.07075409010119,58.96060500000001,8.382690016798167,-0.2229568160309926,0.0025382365919686123,0.0707553855372887,6,6,22
2025-06-02,Fenugreek,174233.16,12.0,9911667.97,9.0,9.0,93.98794337,63.383136019999995,40.680648,411.3160793,56.887379934360304,803487.582916768,2088356.3829167678,71.22430570009904,59.11026096509562,74.2468774222274,10.496656290450732,-0.03760567107033952,-0.2338077787318522,1.5179227979760077,0,6,23
2025-06-03,Fenugreek,313994.8,24.0,18998837.44,18.0,19.0,96.5734298218191,73.52913000000001,40.697,275.43672085365847,60.50685374519486,1023625.382916768,2294236.382916768,69.74135827063978,56.887379934360304,70.8874857514096,11.257850274787655,0.06362525071484915,-0.14643814625641904,2.1472343658937176,1,6,23
2025-06-04,Fenugreek,40739.0,9.0,2500920.59,8.0,9.0,95.4402775488889,76.22998933,55.16706462,155.53655,61.38885564444193,960735.3832,2092668.382916768,67.58297662664779,60.50685374519486,76.49752715238591,11.19481546499193,0.014576892445297807,-0.19750535828232652,0.2968278310414163,2,6,23
2025-06-05,Fenugreek,209509.2,16.0,12875099.97,14.0,16.0,110.98496830375,65.321068145,54.45504167,370.7673333,61.45362575929438,1011215.76,2001233.982916768,66.0960272432838,61.38885564444193,71.86227144284231,11.222914122616473,0.0010550793653427704,-0.14484159037231015,1.450298203421988,3,6,23
2025-06-06,Fenugreek,69624.0,13.0,4112800.71,8.0,10.0,91.27222501461539,65.99990909,54.35872615,170.91325,59.07159470883345,894524.76,1982261.982916768,62.06990354961739,61.45362575929438,87.2544605644983,6.375976477732588,-0.038761440371167466,-0.32299627633170847,0.5448345555018511,4,6,23
2025-06-07,Fenugreek,31890.6,8.0,1866008.43,6.0,7.0,91.09263014875,101.22699165,56.85946875,120.58249999999998,58.51280408631321,848880.76,1739499.782916768,59.561624977647675,59.07159470883345,76.07075409010119,1.6586825716138003,-0.009459548625266434,-0.23081077890974566,0.2629747433550031,5,6,23
2025-06-08,Fenugreek,1000.0,1.0,63176.34,1.0,1.0,63.176339999999996,63.176339999999996,63.176339999999996,63.176339999999996,63.176339999999996,840990.76,1720499.782916768,60.14249341120545,58.51280408631321,59.11026096509562,2.121632449377822,0.0797011181827405,0.0687880406636232,0.008323515944455798,6,6,23
2025-06-09,Fenugreek,140636.52000000002,16.0,4459718.76,13.0,12.0,118.69498996166666,79.916528175,14.755,398.50182541666663,31.71095786477653,807394.1200000001,1610881.7029167681,56.545861686979194,63.176339999999996,56.887379934360304,11.062052830617644,-0.49805642642836656,-0.4425660330750629,1.219299986975382,0,6,24
2025-06-10,Fenugreek,258536.0,20.0,15776460.93,11.0,16.0,109.5222973715,80.67471995999999,54.828900000000004,323.723,61.02229836386236,751935.3200000001,1775560.7029167681,56.61949663250312,31.71095786477653,60.50685374519486,11.094481732410456,0.9243284489884138,0.008518780712646778,2.406792116109135,1,6,24
2025-06-11,Fenugreek,106533.0,14.0,6321984.87,10.0,11.0,143.06149823214287,101.89304000000001,54.828900000000004,324.8946,59.34297232049412,817729.3200000001,1778464.7032,56.327227586224865,61.02229836386236,61.38885564444193,10.974195001116371,-0.027519875330732302,-0.03332662422960553,0.9119533588449537,2,6,24
2025-06-12,Fenugreek,65017.0,16.0,4417397.5600000005,10.0,12.0,153.22572059,117.63154164999999,56.02120848,391.14725,67.94219296302813,673237.1200000001,1684452.8800000001,57.25416575818683,59.34297232049412,61.45362575929438,11.727536665104143,0.14490714411964611,0.10558477426781288,0.6760159035794104,3,6,24
2025-06-13,Fenugreek,427049.0,17.0,25442120.57,9.0,10.0,100.76639262607844,102.910565,54.46475313,178.4556822,59.57658388181052,1030662.1200000001,1925186.8800000001,57.32630706861212,67.94219296302813,59.07159470883345,11.74212391887835,-0.12312833478557128,0.008548764858409275,2.9004102721850296,4,6,24
2025-06-14,Fenugreek,10960.0,3.0,1177477.71,2.0,2.0,119.56892846666666,126.5541042,105.598577,126.5541042,107.43409763065694,1009731.52,1858612.28,64.31506328923265,59.57658388181052,58.51280408631321,22.34110095025037,0.8032940230978554,0.836078432887597,0.07598059333633557,5,6,24
2025-06-15,Fenugreek,890.0,3.0,83057.28,1.0,1.0,90.67071647666667,93.50481707,80.75313333,97.75419903,93.3227865155281,1009621.52,1850612.28,68.62169850573666,107.43409763065694,63.176339999999996,24.84978309041268,-0.13134853297359572,0.47717937625902507,0.0061706291680470515,6,6,24
2025-06-16,Fenugreek,84624.8,10.0,5118410.890000001,8.0,8.0,131.22314244199998,119.68574355000001,55.2810825,359.1042593,60.483580344784734,953609.8,1761003.9200000002,72.73207314573784,93.3227865155281,31.71095786477653,19.538979215116786,-0.35188840150287626,0.9073400621545991,0.621190763769416,0,6,25
2025-06-17,Fenugreek,65407.0,10.0,4386564.17,8.0,10.0,122.68902939991631,119.45557489999999,52.33197002,210.72285,67.06566834989039,760480.8,1512416.12,73.59541171517041,60.483580344784734,61.02229836386236,19.06306243359332,0.10882437791520716,0.09903543701341366,0.6020520176183277,1,6,25
2025-06-18,Fenugreek,122673.72,22.0,9941421.03,14.0,17.0,122.9405066510606,112.15208125000001,56.8283287,279.518,81.0395334046702,776621.52,1594350.84,76.69492044148127,67.06566834989039,59.34297232049412,18.098970204131692,0.2083609303925269,0.36561298222474026,1.105707243342935,2,6,25
2025-06-19,Fenugreek,152287.47,18.0,10597217.530000001,9.0,14.0,136.82011228777776,134.0619345,54.18911014,340.20046,69.58693009960773,863891.99,1537129.11,76.92988288956408,81.0395334046702,67.94219296302813,17.976666226084657,-0.1413211900897059,0.024207890043740576,1.2339647807129221,3,6,25
2025-06-20,Fenugreek,98155.5,24.0,6538263.88,9.0,14.0,97.9584527725,89.16152909499999,46.79292667,180.495025,66.61128393074183,534998.49,1565660.61,77.93484003941141,69.58693009960773,59.57658388181052,17.01582644448798,-0.042761566929400585,0.11807827153847761,1.2842811948871107,4,6,25
2025-06-21,Fenugreek,98285.0,9.0,6167945.29,7.0,9.0,94.35378172777777,60.0,39.08386,360.8002667,62.755713384726555,622323.49,1632055.01,71.55221371856422,66.61128393074183,107.43409763065694,11.635179083544639,-0.05788164284633901,-0.4158678225187713,1.1055263236166772,5,6,25
2025-06-22,Fenugreek,42555.0,4.0,2474732.36,3.0,3.0,167.6320914575,126.498191685,55.34094076,362.1910417,58.153738925449424,663988.49,1673610.01,66.5280640628387,62.755713384726555,93.3227865155281,7.540237422973604,-0.07333156155941578,-0.376853809270117,0.4486297646514927,6,6,25
2025-06-23,Fenugreek,102582.0176,17.0,7364668.15,12.0,14.0,122.16145091413864,89.01898,57.106612500000004,366.0677778,71.79297426787568,681945.7076,1635555.5076,68.1436917661374,58.153738925449424,60.483580344784734,7.234671246717537,0.23453754813445715,0.18698287797485036,1.0529784339095678,0,6,26
2025-06-24,Fenugreek,74331.2,21.0,4863084.43,11.0,14.0,122.60456344761906,94.11524667,51.357863,388.627,65.42453814902854,690869.9075999999,1451350.7076,67.90924459458572,71.79297426787568,67.06566834989039,7.301708839513849,-0.0887055618434901,-0.024470496473692926,0.7531351333676182,1,6,26
2025-06-25,Fenugreek,224733.25,38.0,13953322.24,12.0,23.0,147.62483793605261,127.1708452,41.994550000000004,378.9484385,62.088374730024206,792929.4376,1569550.9576,65.20193621249342,65.42453814902854,81.0395334046702,4.655840827675646,-0.050992540618398974,-0.23385078712155882,1.983950494714235,2,6,26
2025-06-26,Fenugreek,89429.8,25.0,7345703.53,14.0,21.0,129.21023481706666,98.58836837,53.91571875,418.23005716666665,82.13932637700495,730071.7676,1593963.7576,66.99513568069302,62.088374730024206,69.58693009960773,7.907793484294584,0.32294212457915505,0.18038439487745106,0.8574617288077145,3,6,26
